CVE ID,#,Product Type,Vendor,Product,Version,Year
CVE-2016-9149,1,OS,Paloaltonetworks,Pan-os,*,2016
CVE-2016-9136,1,Application,Artifex,Mujs,*,2016
CVE-2016-9135,1,Application,Exponentcms,Exponent Cms,2.3.9,2016
CVE-2016-9134,1,Application,Exponentcms,Exponent Cms,2.3.9,2016
CVE-2016-9120,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-9118,1,Application,Uclouvain,Openjpeg,2.1.2,2016
CVE-2016-9117,1,Application,Uclouvain,Openjpeg,2.1.2,2016
CVE-2016-9116,1,Application,Uclouvain,Openjpeg,2.1.2,2016
CVE-2016-9115,1,Application,Uclouvain,Openjpeg,2.1.2,2016
CVE-2016-9114,1,Application,Uclouvain,Openjpeg,2.1.2,2016
CVE-2016-9113,1,Application,Uclouvain,Openjpeg,2.1.2,2016
CVE-2016-9112,1,Application,Uclouvain,Openjpeg,2.1.2,2016
CVE-2016-9111,1,Application,Citrix,Receiver Desktop,4.5,2016
CVE-2016-9086,1,Application,Gitlab,Gitlab,8.9.0,2016
CVE-2016-9086,2,Application,Gitlab,Gitlab,8.9.1,2016
CVE-2016-9086,3,Application,Gitlab,Gitlab,8.9.2,2016
CVE-2016-9086,4,Application,Gitlab,Gitlab,8.9.3,2016
CVE-2016-9086,5,Application,Gitlab,Gitlab,8.9.4,2016
CVE-2016-9086,6,Application,Gitlab,Gitlab,8.9.5,2016
CVE-2016-9086,7,Application,Gitlab,Gitlab,8.9.6,2016
CVE-2016-9086,8,Application,Gitlab,Gitlab,8.9.7,2016
CVE-2016-9086,9,Application,Gitlab,Gitlab,8.9.8,2016
CVE-2016-9086,10,Application,Gitlab,Gitlab,8.9.9,2016
CVE-2016-9086,11,Application,Gitlab,Gitlab,8.9.10,2016
CVE-2016-9086,12,Application,Gitlab,Gitlab,8.9.11,2016
CVE-2016-9086,13,Application,Gitlab,Gitlab,8.10.0,2016
CVE-2016-9086,14,Application,Gitlab,Gitlab,8.10.1,2016
CVE-2016-9086,15,Application,Gitlab,Gitlab,8.10.2,2016
CVE-2016-9086,16,Application,Gitlab,Gitlab,8.10.3,2016
CVE-2016-9086,17,Application,Gitlab,Gitlab,8.10.4,2016
CVE-2016-9086,18,Application,Gitlab,Gitlab,8.10.5,2016
CVE-2016-9086,19,Application,Gitlab,Gitlab,8.10.6,2016
CVE-2016-9086,20,Application,Gitlab,Gitlab,8.10.7,2016
CVE-2016-9086,21,Application,Gitlab,Gitlab,8.10.8,2016
CVE-2016-9086,22,Application,Gitlab,Gitlab,8.10.9,2016
CVE-2016-9086,23,Application,Gitlab,Gitlab,8.10.10,2016
CVE-2016-9086,24,Application,Gitlab,Gitlab,8.10.11,2016
CVE-2016-9086,25,Application,Gitlab,Gitlab,8.10.12,2016
CVE-2016-9086,26,Application,Gitlab,Gitlab,8.11.0,2016
CVE-2016-9086,27,Application,Gitlab,Gitlab,8.11.1,2016
CVE-2016-9086,28,Application,Gitlab,Gitlab,8.11.2,2016
CVE-2016-9086,29,Application,Gitlab,Gitlab,8.11.3,2016
CVE-2016-9086,30,Application,Gitlab,Gitlab,8.11.4,2016
CVE-2016-9086,31,Application,Gitlab,Gitlab,8.11.5,2016
CVE-2016-9086,32,Application,Gitlab,Gitlab,8.11.6,2016
CVE-2016-9086,33,Application,Gitlab,Gitlab,8.11.7,2016
CVE-2016-9086,34,Application,Gitlab,Gitlab,8.11.8,2016
CVE-2016-9086,35,Application,Gitlab,Gitlab,8.11.9,2016
CVE-2016-9086,36,Application,Gitlab,Gitlab,8.12.0,2016
CVE-2016-9086,37,Application,Gitlab,Gitlab,8.12.1,2016
CVE-2016-9086,38,Application,Gitlab,Gitlab,8.12.2,2016
CVE-2016-9086,39,Application,Gitlab,Gitlab,8.12.3,2016
CVE-2016-9086,40,Application,Gitlab,Gitlab,8.12.4,2016
CVE-2016-9086,41,Application,Gitlab,Gitlab,8.12.5,2016
CVE-2016-9086,42,Application,Gitlab,Gitlab,8.12.6,2016
CVE-2016-9086,43,Application,Gitlab,Gitlab,8.12.7,2016
CVE-2016-9086,44,Application,Gitlab,Gitlab,8.13.0,2016
CVE-2016-9086,45,Application,Gitlab,Gitlab,8.13.1,2016
CVE-2016-9086,46,Application,Gitlab,Gitlab,8.13.2,2016
CVE-2016-9084,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-9083,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-9037,1,Application,Tarantool,Tarantool,1.7.2,2016
CVE-2016-9036,1,Application,Tarantool,Msgpuck,1.0.3,2016
CVE-2016-9035,1,OS,Joyent,Smartos,20161110t013148z,2016
CVE-2016-9034,1,OS,Joyent,Smartos,*,2016
CVE-2016-9033,1,OS,Joyent,Smartos,20161110t013148z,2016
CVE-2016-9032,1,OS,Joyent,Smartos,20161110t013148z,2016
CVE-2016-9031,1,OS,Joyent,Smartos,20161110t013148z,2016
CVE-2016-9018,1,Application,Realnetworks,Realplayer,18.1.5.705,2016
CVE-2016-9017,1,Application,Artifex,Mujs,*,2016
CVE-2016-9014,1,OS,Canonical,Ubuntu Linux,12.04,2016
CVE-2016-9014,2,OS,Canonical,Ubuntu Linux,14.04,2016
CVE-2016-9014,3,OS,Canonical,Ubuntu Linux,16.04,2016
CVE-2016-9014,4,OS,Canonical,Ubuntu Linux,16.10,2016
CVE-2016-9014,5,Application,Djangoproject,Django,1.8,2016
CVE-2016-9014,6,Application,Djangoproject,Django,1.8.1,2016
CVE-2016-9014,7,Application,Djangoproject,Django,1.8.2,2016
CVE-2016-9014,8,Application,Djangoproject,Django,1.8.3,2016
CVE-2016-9014,9,Application,Djangoproject,Django,1.8.4,2016
CVE-2016-9014,10,Application,Djangoproject,Django,1.8.5,2016
CVE-2016-9014,11,Application,Djangoproject,Django,1.8.6,2016
CVE-2016-9014,12,Application,Djangoproject,Django,1.8.7,2016
CVE-2016-9014,13,Application,Djangoproject,Django,1.8.8,2016
CVE-2016-9014,14,Application,Djangoproject,Django,1.8.9,2016
CVE-2016-9014,15,Application,Djangoproject,Django,1.8.10,2016
CVE-2016-9014,16,Application,Djangoproject,Django,1.8.11,2016
CVE-2016-9014,17,Application,Djangoproject,Django,1.8.12,2016
CVE-2016-9014,18,Application,Djangoproject,Django,1.8.13,2016
CVE-2016-9014,19,Application,Djangoproject,Django,1.8.14,2016
CVE-2016-9014,20,Application,Djangoproject,Django,1.8.15,2016
CVE-2016-9014,21,Application,Djangoproject,Django,1.9,2016
CVE-2016-9014,22,Application,Djangoproject,Django,1.9.1,2016
CVE-2016-9014,23,Application,Djangoproject,Django,1.9.2,2016
CVE-2016-9014,24,Application,Djangoproject,Django,1.9.3,2016
CVE-2016-9014,25,Application,Djangoproject,Django,1.9.4,2016
CVE-2016-9014,26,Application,Djangoproject,Django,1.9.5,2016
CVE-2016-9014,27,Application,Djangoproject,Django,1.9.6,2016
CVE-2016-9014,28,Application,Djangoproject,Django,1.9.7,2016
CVE-2016-9014,29,Application,Djangoproject,Django,1.9.8,2016
CVE-2016-9014,30,Application,Djangoproject,Django,1.9.9,2016
CVE-2016-9014,31,Application,Djangoproject,Django,1.9.10,2016
CVE-2016-9014,32,Application,Djangoproject,Django,1.10,2016
CVE-2016-9014,33,Application,Djangoproject,Django,1.10.1,2016
CVE-2016-9014,34,Application,Djangoproject,Django,1.10.2,2016
CVE-2016-9014,35,OS,Fedoraproject,Fedora,24,2016
CVE-2016-9014,36,OS,Fedoraproject,Fedora,25,2016
CVE-2016-9013,1,OS,Canonical,Ubuntu Linux,12.04,2016
CVE-2016-9013,2,OS,Canonical,Ubuntu Linux,14.04,2016
CVE-2016-9013,3,OS,Canonical,Ubuntu Linux,16.04,2016
CVE-2016-9013,4,OS,Canonical,Ubuntu Linux,16.10,2016
CVE-2016-9013,5,Application,Djangoproject,Django,1.8,2016
CVE-2016-9013,6,Application,Djangoproject,Django,1.8.1,2016
CVE-2016-9013,7,Application,Djangoproject,Django,1.8.2,2016
CVE-2016-9013,8,Application,Djangoproject,Django,1.8.3,2016
CVE-2016-9013,9,Application,Djangoproject,Django,1.8.4,2016
CVE-2016-9013,10,Application,Djangoproject,Django,1.8.5,2016
CVE-2016-9013,11,Application,Djangoproject,Django,1.8.6,2016
CVE-2016-9013,12,Application,Djangoproject,Django,1.8.7,2016
CVE-2016-9013,13,Application,Djangoproject,Django,1.8.8,2016
CVE-2016-9013,14,Application,Djangoproject,Django,1.8.9,2016
CVE-2016-9013,15,Application,Djangoproject,Django,1.8.10,2016
CVE-2016-9013,16,Application,Djangoproject,Django,1.8.11,2016
CVE-2016-9013,17,Application,Djangoproject,Django,1.8.12,2016
CVE-2016-9013,18,Application,Djangoproject,Django,1.8.13,2016
CVE-2016-9013,19,Application,Djangoproject,Django,1.8.14,2016
CVE-2016-9013,20,Application,Djangoproject,Django,1.8.15,2016
CVE-2016-9013,21,Application,Djangoproject,Django,1.9,2016
CVE-2016-9013,22,Application,Djangoproject,Django,1.9.1,2016
CVE-2016-9013,23,Application,Djangoproject,Django,1.9.2,2016
CVE-2016-9013,24,Application,Djangoproject,Django,1.9.3,2016
CVE-2016-9013,25,Application,Djangoproject,Django,1.9.4,2016
CVE-2016-9013,26,Application,Djangoproject,Django,1.9.5,2016
CVE-2016-9013,27,Application,Djangoproject,Django,1.9.6,2016
CVE-2016-9013,28,Application,Djangoproject,Django,1.9.7,2016
CVE-2016-9013,29,Application,Djangoproject,Django,1.9.8,2016
CVE-2016-9013,30,Application,Djangoproject,Django,1.9.9,2016
CVE-2016-9013,31,Application,Djangoproject,Django,1.9.10,2016
CVE-2016-9013,32,Application,Djangoproject,Django,1.10,2016
CVE-2016-9013,33,Application,Djangoproject,Django,1.10.1,2016
CVE-2016-9013,34,Application,Djangoproject,Django,1.10.2,2016
CVE-2016-9013,35,OS,Fedoraproject,Fedora,24,2016
CVE-2016-9013,36,OS,Fedoraproject,Fedora,25,2016
CVE-2016-8908,1,Application,Dotcms,Dotcms,*,2016
CVE-2016-8907,1,Application,Dotcms,Dotcms,*,2016
CVE-2016-8906,1,Application,Dotcms,Dotcms,*,2016
CVE-2016-8905,1,Application,Dotcms,Dotcms,*,2016
CVE-2016-8904,1,Application,Dotcms,Dotcms,*,2016
CVE-2016-8903,1,Application,Dotcms,Dotcms,*,2016
CVE-2016-8902,1,Application,Dotcms,Dotcms,*,2016
CVE-2016-8879,1,Application,Foxitsoftware,Phantompdf,*,2016
CVE-2016-8879,2,Application,Foxitsoftware,Reader,*,2016
CVE-2016-8878,1,Application,Foxitsoftware,Phantompdf,*,2016
CVE-2016-8878,2,Application,Foxitsoftware,Reader,*,2016
CVE-2016-8877,1,Application,Foxitsoftware,Phantompdf,*,2016
CVE-2016-8877,2,Application,Foxitsoftware,Reader,*,2016
CVE-2016-8876,1,Application,Foxitsoftware,Phantompdf,*,2016
CVE-2016-8876,2,Application,Foxitsoftware,Reader,*,2016
CVE-2016-8875,1,Application,Foxitsoftware,Phantompdf,*,2016
CVE-2016-8875,2,Application,Foxitsoftware,Reader,*,2016
CVE-2016-8870,1,Application,Joomla,Joomla\!,*,2016
CVE-2016-8869,1,Application,Joomla,Joomla\!,*,2016
CVE-2016-8867,1,Application,Docker,Docker,1.12.2,2016
CVE-2016-8864,1,OS,Debian,Debian Linux,8.0,2016
CVE-2016-8864,2,Application,ISC,Bind,*,2016
CVE-2016-8864,3,Application,ISC,Bind,9.9.9,2016
CVE-2016-8864,4,Application,ISC,Bind,9.9.9,2016
CVE-2016-8864,5,Application,ISC,Bind,9.9.9,2016
CVE-2016-8864,6,Application,ISC,Bind,9.9.9,2016
CVE-2016-8864,7,Application,ISC,Bind,9.9.9,2016
CVE-2016-8864,8,Application,ISC,Bind,9.9.9,2016
CVE-2016-8864,9,Application,ISC,Bind,9.10.4,2016
CVE-2016-8864,10,Application,ISC,Bind,9.10.4,2016
CVE-2016-8864,11,Application,ISC,Bind,9.10.4,2016
CVE-2016-8864,12,Application,ISC,Bind,9.10.4,2016
CVE-2016-8864,13,Application,ISC,Bind,9.10.4,2016
CVE-2016-8864,14,Application,ISC,Bind,9.10.4,2016
CVE-2016-8864,15,Application,ISC,Bind,9.10.4,2016
CVE-2016-8864,16,Application,ISC,Bind,9.11.0,2016
CVE-2016-8864,17,Application,ISC,Bind,9.11.0,2016
CVE-2016-8864,18,Application,ISC,Bind,9.11.0,2016
CVE-2016-8864,19,Application,ISC,Bind,9.11.0,2016
CVE-2016-8864,20,Application,ISC,Bind,9.11.0,2016
CVE-2016-8864,21,Application,ISC,Bind,9.11.0,2016
CVE-2016-8864,22,Application,ISC,Bind,9.11.0,2016
CVE-2016-8864,23,Application,Netapp,Data Ontap Edge,-,2016
CVE-2016-8864,24,Application,Netapp,Solidfire,-,2016
CVE-2016-8864,25,Application,Netapp,Steelstore Cloud Integrated Storage,-,2016
CVE-2016-8864,26,OS,Redhat,Enterprise Linux Desktop,5.0,2016
CVE-2016-8864,27,OS,Redhat,Enterprise Linux Desktop,6.0,2016
CVE-2016-8864,28,OS,Redhat,Enterprise Linux Desktop,7.0,2016
CVE-2016-8864,29,OS,Redhat,Enterprise Linux Eus,6.7,2016
CVE-2016-8864,30,OS,Redhat,Enterprise Linux Eus,7.2,2016
CVE-2016-8864,31,OS,Redhat,Enterprise Linux Eus,7.3,2016
CVE-2016-8864,32,OS,Redhat,Enterprise Linux Eus,7.4,2016
CVE-2016-8864,33,OS,Redhat,Enterprise Linux Eus,7.5,2016
CVE-2016-8864,34,OS,Redhat,Enterprise Linux Eus,7.6,2016
CVE-2016-8864,35,OS,Redhat,Enterprise Linux Eus,7.7,2016
CVE-2016-8864,36,OS,Redhat,Enterprise Linux Server,5.0,2016
CVE-2016-8864,37,OS,Redhat,Enterprise Linux Server,6.0,2016
CVE-2016-8864,38,OS,Redhat,Enterprise Linux Server,7.0,2016
CVE-2016-8864,39,OS,Redhat,Enterprise Linux Server Aus,6.2,2016
CVE-2016-8864,40,OS,Redhat,Enterprise Linux Server Aus,6.4,2016
CVE-2016-8864,41,OS,Redhat,Enterprise Linux Server Aus,6.5,2016
CVE-2016-8864,42,OS,Redhat,Enterprise Linux Server Aus,6.6,2016
CVE-2016-8864,43,OS,Redhat,Enterprise Linux Server Aus,7.2,2016
CVE-2016-8864,44,OS,Redhat,Enterprise Linux Server Aus,7.3,2016
CVE-2016-8864,45,OS,Redhat,Enterprise Linux Server Aus,7.4,2016
CVE-2016-8864,46,OS,Redhat,Enterprise Linux Server Aus,7.6,2016
CVE-2016-8864,47,OS,Redhat,Enterprise Linux Server Aus,7.7,2016
CVE-2016-8864,48,OS,Redhat,Enterprise Linux Server Tus,6.5,2016
CVE-2016-8864,49,OS,Redhat,Enterprise Linux Server Tus,6.6,2016
CVE-2016-8864,50,OS,Redhat,Enterprise Linux Server Tus,7.2,2016
CVE-2016-8864,51,OS,Redhat,Enterprise Linux Server Tus,7.3,2016
CVE-2016-8864,52,OS,Redhat,Enterprise Linux Server Tus,7.6,2016
CVE-2016-8864,53,OS,Redhat,Enterprise Linux Server Tus,7.7,2016
CVE-2016-8864,54,OS,Redhat,Enterprise Linux Workstation,5.0,2016
CVE-2016-8864,55,OS,Redhat,Enterprise Linux Workstation,6.0,2016
CVE-2016-8864,56,OS,Redhat,Enterprise Linux Workstation,7.0,2016
CVE-2016-8858,1,Application,Openbsd,Openssh,6.8,2016
CVE-2016-8858,2,Application,Openbsd,Openssh,6.9,2016
CVE-2016-8858,3,Application,Openbsd,Openssh,7.0,2016
CVE-2016-8858,4,Application,Openbsd,Openssh,7.1,2016
CVE-2016-8858,5,Application,Openbsd,Openssh,7.2,2016
CVE-2016-8858,6,Application,Openbsd,Openssh,7.3,2016
CVE-2016-8856,1,Application,Foxitsoftware,Reader,*,2016
CVE-2016-8856,2,Application,Foxitsoftware,Reader,*,2016
CVE-2016-8740,1,Application,Apache,Http Server,2.4.17,2016
CVE-2016-8740,2,Application,Apache,Http Server,2.4.18,2016
CVE-2016-8740,3,Application,Apache,Http Server,2.4.19,2016
CVE-2016-8740,4,Application,Apache,Http Server,2.4.20,2016
CVE-2016-8740,5,Application,Apache,Http Server,2.4.21,2016
CVE-2016-8740,6,Application,Apache,Http Server,2.4.22,2016
CVE-2016-8740,7,Application,Apache,Http Server,2.4.23,2016
CVE-2016-8733,1,OS,Joyent,Smartos,*,2016
CVE-2016-8707,1,Application,Imagemagick,Imagemagick,7.0.3-1,2016
CVE-2016-8666,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-8661,1,Application,Obdev,Little Snitch,3.0,2016
CVE-2016-8661,2,Application,Obdev,Little Snitch,3.0.1,2016
CVE-2016-8661,3,Application,Obdev,Little Snitch,3.0.2,2016
CVE-2016-8661,4,Application,Obdev,Little Snitch,3.0.3,2016
CVE-2016-8661,5,Application,Obdev,Little Snitch,3.0.4,2016
CVE-2016-8661,6,Application,Obdev,Little Snitch,3.1,2016
CVE-2016-8661,7,Application,Obdev,Little Snitch,3.1.1,2016
CVE-2016-8661,8,Application,Obdev,Little Snitch,3.3,2016
CVE-2016-8661,9,Application,Obdev,Little Snitch,3.3.1,2016
CVE-2016-8661,10,Application,Obdev,Little Snitch,3.3.2,2016
CVE-2016-8661,11,Application,Obdev,Little Snitch,3.3.3,2016
CVE-2016-8661,12,Application,Obdev,Little Snitch,3.3.4,2016
CVE-2016-8661,13,Application,Obdev,Little Snitch,3.4,2016
CVE-2016-8661,14,Application,Obdev,Little Snitch,3.4.1,2016
CVE-2016-8661,15,Application,Obdev,Little Snitch,3.4.2,2016
CVE-2016-8661,16,Application,Obdev,Little Snitch,3.5,2016
CVE-2016-8661,17,Application,Obdev,Little Snitch,3.5.1,2016
CVE-2016-8661,18,Application,Obdev,Little Snitch,3.5.2,2016
CVE-2016-8661,19,Application,Obdev,Little Snitch,3.5.3,2016
CVE-2016-8661,20,Application,Obdev,Little Snitch,3.6,2016
CVE-2016-8661,21,Application,Obdev,Little Snitch,3.6.1,2016
CVE-2016-8660,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-8658,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-8655,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-8650,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-8646,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-8645,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-8633,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-8632,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-8630,1,OS,Linux,Linux Kernel,*,2016
CVE-2016-8600,1,Application,Dotcms,Dotcms,3.2.1,2016
CVE-2016-8598,1,Application,Libcsp Project,Libcsp,*,2016
CVE-2016-8597,1,Application,Libcsp Project,Libcsp,*,2016
CVE-2016-8596,1,Application,Libcsp Project,Libcsp,*,2016
CVE-2016-8595,1,Application,Ffmpeg,Ffmpeg,*,2016
CVE-2016-8583,1,Application,Alienvault,Open Source Security Information And Event Management,*,2016
CVE-2016-8583,2,Application,Alienvault,Unified Security Management,*,2016
CVE-2016-8582,1,Application,Alienvault,Open Source Security Information And Event Management,*,2016
CVE-2016-8582,2,Application,Alienvault,Unified Security Management,*,2016
CVE-2016-8581,1,Application,Alienvault,Open Source Security Information And Event Management,*,2016
CVE-2016-8581,2,Application,Alienvault,Unified Security Management,*,2016
CVE-2016-8580,1,Application,Alienvault,Open Source Security Information And Event Management,*,2016
CVE-2016-8580,2,Application,Alienvault,Unified Security Management,*,2016
CVE-2016-8565,1,Application,Siemens,Automation License Manager,*,2016
CVE-2016-8564,1,Application,Siemens,Automation License Manager,*,2016
CVE-2016-8563,1,Application,Siemens,Automation License Manager,*,2016
CVE-2016-8506,1,Application,Yandex,Yandex Browser,15.2.2214.3645,2016
CVE-2016-8506,2,Application,Yandex,Yandex Browser,15.4.2272.3429,2016
CVE-2016-8506,3,Application,Yandex,Yandex Browser,15.6.2311.5029,2016
CVE-2016-8506,4,Application,Yandex,Yandex Browser,15.12.0.6151,2016
CVE-2016-8506,5,Application,Yandex,Yandex Browser,15.12.1.6475,2016
CVE-2016-8506,6,Application,Yandex,Yandex Browser,16.2.0.3539,2016
CVE-2016-8505,1,Application,Yandex,Yandex.browser,*,2016
CVE-2016-8504,1,Application,Yandex,Yandex Browser,*,2016
CVE-2016-8503,1,Application,Yandex,Yandex Browser,16.7.0.3342,2016
CVE-2016-8503,2,Application,Yandex,Yandex Browser,16.7.1.20808,2016
CVE-2016-8503,3,Application,Yandex,Yandex Browser,16.9.1.1131,2016
CVE-2016-8502,1,Application,Yandex,Yandex Browser,15.12.0.6151,2016
CVE-2016-8502,2,Application,Yandex,Yandex Browser,15.12.1.6475,2016
CVE-2016-8502,3,Application,Yandex,Yandex Browser,16.2.0.3539,2016
CVE-2016-8501,1,Application,Yandex,Yandex Browser,15.10.2454.3845,2016
CVE-2016-8501,2,Application,Yandex,Yandex Browser,15.12.0.6151,2016
CVE-2016-8501,3,Application,Yandex,Yandex Browser,15.12.1.6475,2016
CVE-2016-8343,1,Application,Indasengineering,Web Scada,-,2016
CVE-2016-8339,1,Application,Redislabs,Redis,3.2.0,2016
CVE-2016-8339,2,Application,Redislabs,Redis,3.2.1,2016
CVE-2016-8339,3,Application,Redislabs,Redis,3.2.2,2016
CVE-2016-8339,4,Application,Redislabs,Redis,3.2.3,2016
CVE-2016-8335,1,Application,Iceni,Argus,6.6.04,2016
CVE-2016-8335,2,Application,Iceni,Argus,6.6.04,2016
CVE-2016-8333,1,Application,Iceni,Argus,6.6.04,2016
CVE-2016-8332,1,Application,Uclouvain,Openjpeg,2.1.1,2016
CVE-2016-8331,1,Application,Libtiff,Libtiff,4.0.6,2016
CVE-2016-8296,1,Application,Oracle,Peoplesoft Enterprise Peopletools,8.54,2016
CVE-2016-8296,2,Application,Oracle,Peoplesoft Enterprise Peopletools,8.55,2016
CVE-2016-8295,1,Application,Oracle,Peoplesoft Enterprise Human Capital Management Time And Labor,9.2,2016
CVE-2016-8294,1,Application,Oracle,Peoplesoft Enterprise Peopletools,8.54,2016
CVE-2016-8294,2,Application,Oracle,Peoplesoft Enterprise Peopletools,8.55,2016
CVE-2016-8293,1,Application,Oracle,Peoplesoft Enterprise Peopletools,8.54,2016
CVE-2016-8293,2,Application,Oracle,Peoplesoft Enterprise Peopletools,8.55,2016
CVE-2016-8292,1,Application,Oracle,Peoplesoft Enterprise Human Capital Management Talent Acquisition Manager,9.2,2016
CVE-2016-8291,1,Application,Oracle,Peoplesoft Enterprise Peopletools,8.54,2016
CVE-2016-8291,2,Application,Oracle,Peoplesoft Enterprise Peopletools,8.55,2016
CVE-2016-8288,1,Application,Oracle,Mysql,*,2016
CVE-2016-8285,1,Application,Oracle,Peoplesoft Enterprise Human Capital Management Candidate Gateway,9.2,2016
CVE-2016-8283,1,Application,Mariadb,Mariadb,*,2016
CVE-2016-8283,2,Application,Oracle,Mysql,*,2016
CVE-2016-8281,1,Application,Oracle,Platform Security For Java,12.1.3.0.0,2016
CVE-2016-8281,2,Application,Oracle,Platform Security For Java,12.2.1.0.0,2016
CVE-2016-8281,3,Application,Oracle,Platform Security For Java,12.2.1.1.0,2016
CVE-2016-8280,1,Application,Huawei,Esight,V300r002c00,2016
CVE-2016-8280,2,Application,Huawei,Esight,V300r003c10,2016
CVE-2016-8280,3,Application,Huawei,Esight,V300r003c20,2016
CVE-2016-8278,1,Application,Huawei,Usg9520,V300r001c01,2016
CVE-2016-8278,2,Application,Huawei,Usg9560,V300r001c01,2016
CVE-2016-8278,3,Application,Huawei,Usg9580,V300r001c01,2016
CVE-2016-8277,1,Application,Huawei,Usg9520,V300r001c01,2016
CVE-2016-8277,2,Application,Huawei,Usg9560,V300r001c01,2016
CVE-2016-8277,3,Application,Huawei,Usg9580,V300r001c01,2016
CVE-2016-8276,1,Application,Huawei,Usg2100,V300r001c00,2016
CVE-2016-8276,2,Application,Huawei,Usg2100,V300r001c10,2016
CVE-2016-8276,3,Application,Huawei,Usg2200,V300r001c00,2016
CVE-2016-8276,4,Application,Huawei,Usg2200,V300r001c10,2016
CVE-2016-8276,5,Application,Huawei,Usg5100,V300r001c00,2016
CVE-2016-8276,6,Application,Huawei,Usg5100,V300r001c10,2016
CVE-2016-8276,7,Application,Huawei,Usg5500,V300r001c00,2016
CVE-2016-8276,8,Application,Huawei,Usg5500,V300r001c10,2016
CVE-2016-8203,1,OS,Brocade,Netiron Os,*,2016
CVE-2016-8203,2,OS,Brocade,Netiron Os,6.0.00a,2016
CVE-2016-8203,3,OS,Brocade,Netiron Os,6.0.00,2016
CVE-2016-8102,1,Application,Intel,Wireless Bluetooth Drivers,16.0,2016
CVE-2016-8102,2,Application,Intel,Wireless Bluetooth Drivers,17.0,2016
CVE-2016-8102,3,Application,Intel,Wireless Bluetooth Drivers,18.0,2016
CVE-2016-8102,4,Application,Intel,Wireless Bluetooth Drivers,18.1,2016
CVE-2016-8101,1,Application,Intel,Solid-state Drive Toolbox,*,2016
CVE-2016-7968,1,Application,KDE,Kmail,*,2016
CVE-2016-7967,1,Application,KDE,Kmail,*,2016
CVE-2016-7966,1,OS,Debian,Debian Linux,8.0,2016
CVE-2016-7966,2,OS,Fedoraproject,Fedora,25,2016
CVE-2016-7966,3,Application,KDE,Kmail,*,2016
CVE-2016-7966,4,OS,Suse,Linux Enterprise,12.0,2016
CVE-2016-7965,1,Application,Dokuwiki,Dokuwiki,*,2016
