CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2018-16980,https://www.cvedetails.com/cve/CVE-2018-16980/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16979,https://www.cvedetails.com/cve/CVE-2018-16979/,5.8,Partial,Partial,None,Not required,None,
CVE-2018-16978,https://www.cvedetails.com/cve/CVE-2018-16978/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16977,https://www.cvedetails.com/cve/CVE-2018-16977/,5,Partial,None,None,Not required,None,Obtain Information
CVE-2018-16976,https://www.cvedetails.com/cve/CVE-2018-16976/,5.5,Partial,Partial,None,,None,
CVE-2018-16975,https://www.cvedetails.com/cve/CVE-2018-16975/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-16974,https://www.cvedetails.com/cve/CVE-2018-16974/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-16974,https://www.cvedetails.com/cve/CVE-2018-16974/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2018-16971,https://www.cvedetails.com/cve/CVE-2018-16971/,4,Partial,None,None,,None,
CVE-2018-16970,https://www.cvedetails.com/cve/CVE-2018-16970/,4,Partial,None,None,,None,
CVE-2018-16969,https://www.cvedetails.com/cve/CVE-2018-16969/,4,Partial,None,None,,None,Obtain Information
CVE-2018-16965,https://www.cvedetails.com/cve/CVE-2018-16965/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16962,https://www.cvedetails.com/cve/CVE-2018-16962/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2018-16959,https://www.cvedetails.com/cve/CVE-2018-16959/,5,Partial,None,None,Not required,None,Obtain Information
CVE-2018-16958,https://www.cvedetails.com/cve/CVE-2018-16958/,5.8,Partial,Partial,None,Not required,None,
CVE-2018-16957,https://www.cvedetails.com/cve/CVE-2018-16957/,10,Complete,Complete,Complete,to the Oracle WCI search service uses this hardcoded password and cannot be customised by customers. An adversary able to access this service over a network could perform search queries to extract large quantities of sensitive information from the WCI installation. NOTE: this CVE is assigned by MITRE and isn't validated by Oracle because Oracle WebCenter Interaction Portal is out of support.	,None,
CVE-2018-16956,https://www.cvedetails.com/cve/CVE-2018-16956/,4,None,None,Partial,,None,Denial Of Service
CVE-2018-16955,https://www.cvedetails.com/cve/CVE-2018-16955/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16954,https://www.cvedetails.com/cve/CVE-2018-16954/,5.8,Partial,Partial,None,Not required,None,
CVE-2018-16953,https://www.cvedetails.com/cve/CVE-2018-16953/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16952,https://www.cvedetails.com/cve/CVE-2018-16952/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2018-16951,https://www.cvedetails.com/cve/CVE-2018-16951/,6,Partial,Partial,Partial,,None,Execute Code
CVE-2018-16951,https://www.cvedetails.com/cve/CVE-2018-16951/,6,Partial,Partial,Partial,,None,CSRF
CVE-2018-16949,https://www.cvedetails.com/cve/CVE-2018-16949/,5,None,None,Partial,Not required,None,
CVE-2018-16948,https://www.cvedetails.com/cve/CVE-2018-16948/,5,Partial,None,None,Not required,None,Obtain Information
CVE-2018-16947,https://www.cvedetails.com/cve/CVE-2018-16947/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2018-16946,https://www.cvedetails.com/cve/CVE-2018-16946/,5,Partial,None,None,Not required,None,
CVE-2018-16884,https://www.cvedetails.com/cve/CVE-2018-16884/,6.7,Partial,Partial,Complete,,None,Memory corruption
CVE-2018-16875,https://www.cvedetails.com/cve/CVE-2018-16875/,7.8,None,None,Complete,Not required,None,Denial Of Service
CVE-2018-16874,https://www.cvedetails.com/cve/CVE-2018-16874/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-16874,https://www.cvedetails.com/cve/CVE-2018-16874/,6.8,Partial,Partial,Partial,Not required,None,Directory traversal
CVE-2018-16873,https://www.cvedetails.com/cve/CVE-2018-16873/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-16867,https://www.cvedetails.com/cve/CVE-2018-16867/,4.4,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-16863,https://www.cvedetails.com/cve/CVE-2018-16863/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2018-16863,https://www.cvedetails.com/cve/CVE-2018-16863/,9.3,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2018-16857,https://www.cvedetails.com/cve/CVE-2018-16857/,4.3,None,Partial,None,Not required,None,
CVE-2018-16855,https://www.cvedetails.com/cve/CVE-2018-16855/,5,None,None,Partial,Not required,None,
CVE-2018-16854,https://www.cvedetails.com/cve/CVE-2018-16854/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2018-16853,https://www.cvedetails.com/cve/CVE-2018-16853/,4.3,None,None,Partial,Not required,None,
CVE-2018-16851,https://www.cvedetails.com/cve/CVE-2018-16851/,4,None,None,Partial,,None,Denial Of Service
CVE-2018-16850,https://www.cvedetails.com/cve/CVE-2018-16850/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2018-16849,https://www.cvedetails.com/cve/CVE-2018-16849/,5,Partial,None,None,Not required,None,Obtain Information
CVE-2018-16847,https://www.cvedetails.com/cve/CVE-2018-16847/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2018-16845,https://www.cvedetails.com/cve/CVE-2018-16845/,5.8,Partial,None,Partial,Not required,None,
CVE-2018-16844,https://www.cvedetails.com/cve/CVE-2018-16844/,7.8,None,None,Complete,Not required,None,
CVE-2018-16843,https://www.cvedetails.com/cve/CVE-2018-16843/,7.8,None,None,Complete,Not required,None,
CVE-2018-16842,https://www.cvedetails.com/cve/CVE-2018-16842/,6.4,Partial,None,Partial,Not required,None,Denial Of Service
CVE-2018-16841,https://www.cvedetails.com/cve/CVE-2018-16841/,4,None,None,Partial,,None,Denial Of Service
CVE-2018-16841,https://www.cvedetails.com/cve/CVE-2018-16841/,4,None,None,Partial,,None,Memory corruption
CVE-2018-16840,https://www.cvedetails.com/cve/CVE-2018-16840/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2018-16839,https://www.cvedetails.com/cve/CVE-2018-16839/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2018-16839,https://www.cvedetails.com/cve/CVE-2018-16839/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16836,https://www.cvedetails.com/cve/CVE-2018-16836/,7.5,Partial,Partial,Partial,Not required,None,Directory traversal
CVE-2018-16833,https://www.cvedetails.com/cve/CVE-2018-16833/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16832,https://www.cvedetails.com/cve/CVE-2018-16832/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2018-16831,https://www.cvedetails.com/cve/CVE-2018-16831/,7.1,Complete,None,None,Not required,None,Directory traversal
CVE-2018-16831,https://www.cvedetails.com/cve/CVE-2018-16831/,7.1,Complete,None,None,Not required,None,Bypass a restriction or similar
CVE-2018-16822,https://www.cvedetails.com/cve/CVE-2018-16822/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2018-16821,https://www.cvedetails.com/cve/CVE-2018-16821/,5,Partial,None,None,Not required,None,
CVE-2018-16820,https://www.cvedetails.com/cve/CVE-2018-16820/,5,Partial,None,None,Not required,None,Directory traversal
CVE-2018-16819,https://www.cvedetails.com/cve/CVE-2018-16819/,5.5,None,Partial,Partial,,None,Directory traversal
CVE-2018-16807,https://www.cvedetails.com/cve/CVE-2018-16807/,5,None,None,Partial,Not required,None,
CVE-2018-16802,https://www.cvedetails.com/cve/CVE-2018-16802/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-16797,https://www.cvedetails.com/cve/CVE-2018-16797/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-16797,https://www.cvedetails.com/cve/CVE-2018-16797/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16796,https://www.cvedetails.com/cve/CVE-2018-16796/,9,Complete,Complete,Complete,,None,
CVE-2018-16794,https://www.cvedetails.com/cve/CVE-2018-16794/,5,None,Partial,None,Not required,None,
CVE-2018-16793,https://www.cvedetails.com/cve/CVE-2018-16793/,5,None,Partial,None,Not required,None,
CVE-2018-16792,https://www.cvedetails.com/cve/CVE-2018-16792/,6.4,Partial,Partial,None,Not required,None,
CVE-2018-16791,https://www.cvedetails.com/cve/CVE-2018-16791/,5,Partial,None,None,Not required,None,
CVE-2018-16790,https://www.cvedetails.com/cve/CVE-2018-16790/,5.8,Partial,None,Partial,Not required,None,
CVE-2018-16786,https://www.cvedetails.com/cve/CVE-2018-16786/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16785,https://www.cvedetails.com/cve/CVE-2018-16785/,6.5,Partial,Partial,Partial,,None,
CVE-2018-16784,https://www.cvedetails.com/cve/CVE-2018-16784/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2018-16782,https://www.cvedetails.com/cve/CVE-2018-16782/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16781,https://www.cvedetails.com/cve/CVE-2018-16781/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2018-16779,https://www.cvedetails.com/cve/CVE-2018-16779/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16778,https://www.cvedetails.com/cve/CVE-2018-16778/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16774,https://www.cvedetails.com/cve/CVE-2018-16774/,6.4,None,Partial,Partial,Not required,None,Directory traversal
CVE-2018-16771,https://www.cvedetails.com/cve/CVE-2018-16771/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-16770,https://www.cvedetails.com/cve/CVE-2018-16770/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2018-16769,https://www.cvedetails.com/cve/CVE-2018-16769/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2018-16768,https://www.cvedetails.com/cve/CVE-2018-16768/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2018-16768,https://www.cvedetails.com/cve/CVE-2018-16768/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16767,https://www.cvedetails.com/cve/CVE-2018-16767/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2018-16767,https://www.cvedetails.com/cve/CVE-2018-16767/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16766,https://www.cvedetails.com/cve/CVE-2018-16766/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2018-16765,https://www.cvedetails.com/cve/CVE-2018-16765/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2018-16765,https://www.cvedetails.com/cve/CVE-2018-16765/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16764,https://www.cvedetails.com/cve/CVE-2018-16764/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2018-16763,https://www.cvedetails.com/cve/CVE-2018-16763/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-16762,https://www.cvedetails.com/cve/CVE-2018-16762/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2018-16761,https://www.cvedetails.com/cve/CVE-2018-16761/,5.8,Partial,Partial,None,Not required,None,
CVE-2018-16759,https://www.cvedetails.com/cve/CVE-2018-16759/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16758,https://www.cvedetails.com/cve/CVE-2018-16758/,4.3,Partial,None,None,Not required,None,
CVE-2018-16752,https://www.cvedetails.com/cve/CVE-2018-16752/,9,Complete,Complete,Complete,"is needed but the default password of admin for the admin account may be used in some cases.	

	Publish Date : 2018-09-20	Last Update Date : 2019-10-03	












Collapse All
						Â 
						Expand All
						Â 
						Select
						Â 
						Select&Copy
						Â 
					

						Scroll ToÂ 
							
Vendor Statements(0)
Additional Vendor Data(0)
OVAL Definitions(0)
Vulnerable Products(0)
# Of Vulns By Products
References(2)
Metasploit Modules(0)



						CommentsÂ 
						
View User Comments
Add Comment


External LinksÂ 
							
Secunia Advisories
XForce Advisories
Vulnerability Details at NVD
Vulnerability Details at Mitre
Nessus Plugins
Linux Kernel Git Repository
First CVSS Guide






						Search Twitter
						 Â 
						
						Search YouTube
						 Â 
						
						Search Google





-
		CVSS Scores & Vulnerability Types
	





CVSS Score
9.0


Confidentiality Impact
Complete
(There is total information disclosure, resulting in all system files being revealed.)


Integrity Impact
Complete
(There is a total compromise of system integrity. There is a complete loss of system protection, resulting in the entire system being compromised.)


Availability Impact
Complete
(There is a total shutdown of the affected resource. The attacker can render the resource completely unavailable.)


Access Complexity
Low
(Specialized access conditions or extenuating circumstances do not exist. Very little knowledge or skill is required to exploit. )


Authentication
???",None,Execute Code
CVE-2018-16750,https://www.cvedetails.com/cve/CVE-2018-16750/,4.3,None,None,Partial,Not required,None,
CVE-2018-16749,https://www.cvedetails.com/cve/CVE-2018-16749/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2018-16745,https://www.cvedetails.com/cve/CVE-2018-16745/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16744,https://www.cvedetails.com/cve/CVE-2018-16744/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2018-16743,https://www.cvedetails.com/cve/CVE-2018-16743/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16742,https://www.cvedetails.com/cve/CVE-2018-16742/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16741,https://www.cvedetails.com/cve/CVE-2018-16741/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2018-16738,https://www.cvedetails.com/cve/CVE-2018-16738/,4.3,None,Partial,None,Not required,None,
CVE-2018-16737,https://www.cvedetails.com/cve/CVE-2018-16737/,5,None,Partial,None,Not required,None,
CVE-2018-16733,https://www.cvedetails.com/cve/CVE-2018-16733/,5,None,Partial,None,Not required,None,
CVE-2018-16732,https://www.cvedetails.com/cve/CVE-2018-16732/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2018-16731,https://www.cvedetails.com/cve/CVE-2018-16731/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2018-16730,https://www.cvedetails.com/cve/CVE-2018-16730/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16725,https://www.cvedetails.com/cve/CVE-2018-16725/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16724,https://www.cvedetails.com/cve/CVE-2018-16724/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2018-16715,https://www.cvedetails.com/cve/CVE-2018-16715/,6.5,Partial,Partial,Partial,,None,
CVE-2018-16713,https://www.cvedetails.com/cve/CVE-2018-16713/,6.8,Complete,None,None,,None,Overflow
CVE-2018-16712,https://www.cvedetails.com/cve/CVE-2018-16712/,6.8,Complete,None,None,,None,Obtain Information
CVE-2018-16711,https://www.cvedetails.com/cve/CVE-2018-16711/,6.5,Partial,Partial,Partial,,None,Overflow
CVE-2018-16710,https://www.cvedetails.com/cve/CVE-2018-16710/,6.4,Partial,None,Partial,Not required,None,Denial Of Service
CVE-2018-16710,https://www.cvedetails.com/cve/CVE-2018-16710/,6.4,Partial,None,Partial,Not required,None,Obtain Information
CVE-2018-16709,https://www.cvedetails.com/cve/CVE-2018-16709/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2018-16706,https://www.cvedetails.com/cve/CVE-2018-16706/,7.8,None,None,Complete,Not required,None,
CVE-2018-16705,https://www.cvedetails.com/cve/CVE-2018-16705/,5,Partial,None,None,Not required,None,Obtain Information
CVE-2018-16704,https://www.cvedetails.com/cve/CVE-2018-16704/,4,Partial,None,None,,None,
CVE-2018-16703,https://www.cvedetails.com/cve/CVE-2018-16703/,5,Partial,None,None,Not required,None,
CVE-2018-16672,https://www.cvedetails.com/cve/CVE-2018-16672/,4,Partial,None,None,,None,Obtain Information
CVE-2018-16671,https://www.cvedetails.com/cve/CVE-2018-16671/,5,Partial,None,None,Not required,None,Obtain Information
CVE-2018-16670,https://www.cvedetails.com/cve/CVE-2018-16670/,5,Partial,None,None,Not required,None,
CVE-2018-16669,https://www.cvedetails.com/cve/CVE-2018-16669/,5,Partial,None,None,Not required,None,
CVE-2018-16668,https://www.cvedetails.com/cve/CVE-2018-16668/,5,Partial,None,None,Not required,None,
CVE-2018-16667,https://www.cvedetails.com/cve/CVE-2018-16667/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2018-16666,https://www.cvedetails.com/cve/CVE-2018-16666/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16664,https://www.cvedetails.com/cve/CVE-2018-16664/,4.4,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16663,https://www.cvedetails.com/cve/CVE-2018-16663/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-16659,https://www.cvedetails.com/cve/CVE-2018-16659/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2018-16657,https://www.cvedetails.com/cve/CVE-2018-16657/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2018-16657,https://www.cvedetails.com/cve/CVE-2018-16657/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-16655,https://www.cvedetails.com/cve/CVE-2018-16655/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16654,https://www.cvedetails.com/cve/CVE-2018-16654/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16653,https://www.cvedetails.com/cve/CVE-2018-16653/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-16651,https://www.cvedetails.com/cve/CVE-2018-16651/,9,Complete,Complete,Complete,,None,
CVE-2018-16650,https://www.cvedetails.com/cve/CVE-2018-16650/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2018-16648,https://www.cvedetails.com/cve/CVE-2018-16648/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2018-16647,https://www.cvedetails.com/cve/CVE-2018-16647/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2018-16647,https://www.cvedetails.com/cve/CVE-2018-16647/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2018-16646,https://www.cvedetails.com/cve/CVE-2018-16646/,4.3,None,None,Partial,Not required,None,
CVE-2018-16645,https://www.cvedetails.com/cve/CVE-2018-16645/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2018-16644,https://www.cvedetails.com/cve/CVE-2018-16644/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2018-16644,https://www.cvedetails.com/cve/CVE-2018-16644/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2018-16643,https://www.cvedetails.com/cve/CVE-2018-16643/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2018-16642,https://www.cvedetails.com/cve/CVE-2018-16642/,4.3,None,None,Partial,Not required,None,Denial Of Service
